index,bankruptcy,active,bankruptcy_indicator,time_to_event,mean_operating_revenue,mean_cash_flow,mean_total_assets,mean_n_employees,n_legal_events,peer_group_size
6274,2013-11-25,1983-12-28,1,10925.0,0.0,4.9526747315406725,95.9279049281121,0.0,6.0,1435311
6277,2017-01-31,2014-11-27,1,796.0,0.0,0.0,0.0,0.0,13.0,2693579
6279,2016-05-17,2003-10-29,1,4584.0,0.0,16.927385808539402,450.82782812199605,0.0,14.0,1440632
6282,,2021-04-29,0,581.0,0.0,0.0,0.0,0.0,7.0,361649
6290,2014-06-11,2014-04-11,1,61.0,0.0,10.933905847573286,116.286439637494,2.0,7.0,328760
6292,2014-01-12,2005-12-29,1,2936.0,0.0,-5.7381333910227,15.208674731993682,0.8333333333333334,4.0,1507576
6296,,2002-09-25,0,7372.0,0.0,0.420731639409066,15.922914551711079,0.0,1.0,74221
6302,2016-07-18,2007-12-03,1,3150.0,0.0,8.235985106563561,128.60629106721876,0.0,4.0,144609
6303,2016-03-21,2002-11-22,1,4868.0,0.0,2.650130695700644,45.83323861880304,0.0,6.0,889191
6306,2014-10-21,1997-04-07,1,6406.0,0.0,2.0856646928787237,32.0340578580141,0.0,10.0,189263
6310,2019-11-06,1992-09-06,1,9922.0,0.0,7.058514004063601,333.1350371576547,0.0,7.0,361649
6315,2015-11-18,1977-09-15,1,13943.0,0.0,13.87910135710238,144.9503896507262,0.0,4.0,245636
6318,2015-06-22,2012-12-18,1,916.0,3031.0232997722633,-268.1049392243386,3551.455453229714,42.333333333333336,27.0,42616
6323,2013-04-25,1976-12-01,1,13294.0,0.0,0.0,655.6581938483944,0.0,6.0,93870
6334,2015-01-26,2010-04-03,1,1759.0,0.0,-0.11333770108223007,4.726692348456374,0.0,8.0,255582
6336,2014-03-17,2005-10-10,1,3080.0,12.544888145446784,-1.248565013694772,34.7213908624649,0.0,10.0,2693579
6348,2015-07-13,1993-03-16,1,8154.0,593.72907762432,-73.18855676124082,1568.14181279602,7.666666666666667,6.0,146652
6357,2017-04-13,1992-01-16,1,9219.0,0.0,-178.6788489094734,2703.721432983302,0.0,1.0,44611
6358,2013-04-22,1987-05-14,1,9475.0,0.0,25.351970369219803,183.66814950566283,0.0,1.0,160113
6359,2014-10-23,2010-01-27,1,1730.0,0.0,0.0,8.74732653272152,0.0,10.0,316913
6363,2014-09-12,2008-04-25,1,2331.0,0.0,26.230708321404478,16.18294083008766,0.0,4.0,144609
6365,2016-12-23,2013-07-25,1,1247.0,0.0,-1.5340657825469959,10.642035046696659,0.0,4.0,1672497
6367,2016-08-06,2011-06-30,1,1864.0,0.0,-3.754746555519104,72.85313399400721,0.0,10.0,2021
6379,2016-03-15,2003-01-20,1,4803.0,2834.345127151945,-152.24455951762212,3892.6936236478314,36.166666666666664,13.0,29978
6382,2013-07-18,2012-12-06,1,224.0,0.0,0.0,0.0,0.0,4.0,1481792
6388,2014-07-01,2005-09-08,1,3218.0,0.0,-2.551785218358044,99.91357868328095,0.0,4.0,552924
6389,2016-12-04,2006-12-10,1,3647.0,672.9145301449498,1.8643563203334756,297.3924963552476,7.0,14.0,95409
6393,2014-03-11,2009-02-27,1,1838.0,149.84525279653067,-122.27977042601105,359.4253655975343,5.833333333333333,15.0,2693579
6404,2013-07-15,2011-11-07,1,616.0,0.0,0.0,0.0,0.0,10.0,166697
6406,2017-05-09,2006-06-27,1,3969.0,0.0,0.0,21.95884327096938,0.0,9.0,1507576
6408,2015-10-29,2015-10-29,1,0.0,0.0,24.93014519259928,98.90482899560944,0.0,7.0,1507576
6409,2021-01-04,2008-06-19,1,4582.0,0.0,0.0,0.0,0.0,7.0,223768
6415,2013-10-06,2008-08-04,1,1889.0,0.0,0.0,0.0,0.0,4.0,62705
6426,2014-12-18,1999-12-05,1,5492.0,17.625745835304333,11.038973318958279,124.80152792429911,0.0,8.0,67281
6427,2015-12-14,2014-09-18,1,452.0,0.0,0.0,0.0,0.0,4.0,6275
6431,2013-05-12,2007-05-10,1,2194.0,0.0,10.64742972595692,143.37308042318836,2.8333333333333335,19.0,316913
6432,2015-05-05,2013-01-17,1,838.0,0.0,0.0,0.0,0.0,11.0,354654
6440,2015-11-13,2000-04-26,1,5679.0,0.0,14.788851082921061,408.14298940804,3.1666666666666665,6.0,122048
6442,2015-09-14,2007-10-23,1,2883.0,0.0,-2.0986720067977984,75.2462268240691,4.166666666666667,24.0,162080
6448,2014-03-02,1984-09-02,1,10773.0,0.0,0.0,267.70647115087587,2.0,4.0,889191
6449,2013-12-26,1983-12-21,1,10963.0,0.0,-49.465453530812184,195.30765372655387,0.0,4.0,93870
6458,2013-04-15,2010-02-06,1,1164.0,0.0,-4.32758911223412,19.175013385748862,0.6666666666666666,12.0,198469
6467,2015-06-30,2008-08-08,1,2517.0,0.0,0.0,0.0,0.0,4.0,272593
6469,2017-05-16,2011-06-10,1,2167.0,0.0,0.0,0.0,0.0,1.0,731053
6471,,2011-06-20,0,4182.0,0.0,7.30050650231837,161.176751247144,0.0,1.0,123989
6479,2015-02-02,2007-09-21,1,2691.0,249.85842278611668,31.68706831867696,196.69952243325682,0.0,26.0,903151
6485,2016-08-18,2008-05-30,1,3002.0,0.0,11.95489178276062,165.1255146567822,0.16666666666666666,6.0,122048
6494,2016-08-06,2007-12-20,1,3152.0,0.0,0.0,2.901722859025002,0.5,29.0,2693579
6496,2014-05-08,2002-07-22,1,4308.0,0.0,-11.756016204667079,141.66576210458283,0.5,4.0,974432
6500,2015-05-01,2012-11-22,1,890.0,0.0,0.0,0.0,0.0,4.0,1435311
6506,2015-05-18,2007-03-10,1,2991.0,1836.4111427742434,7.46664603302479,444.39259311251635,29.166666666666668,7.0,21414
6508,2015-09-03,2006-10-01,1,3259.0,0.0,0.0,2464.5299071331747,3.8333333333333335,11.0,102922
6511,2015-10-20,2013-03-06,1,958.0,0.0,0.0,0.0,0.0,9.0,150908
6518,2017-02-28,2010-01-04,1,2612.0,0.0,-3.463972455000878,8.441120630168921,0.0,4.0,316913
6519,2014-10-23,1998-10-03,1,5864.0,0.0,22.064052238559718,486.72879001541133,0.0,4.0,64939
6520,2016-08-18,2016-08-18,1,0.0,0.0,0.0,23.79440667405128,0.0,4.0,969407
6535,2016-11-22,1988-11-14,1,10235.0,6041.656435803253,-203.8497026867874,4169.631347318077,0.0,11.0,32183
6537,2014-07-01,2004-09-06,1,3585.0,0.0,19.107609718322742,470.6524104249478,0.0,4.0,1440632
6543,2013-03-28,2009-09-15,1,1290.0,0.0,11.6862064281702,61.002165121317,0.5,4.0,183200
6546,2014-06-08,1997-07-05,1,6182.0,0.0,-1.6504351539850195,1399.8799198614822,0.0,13.0,969407
6557,2013-12-20,2013-11-04,1,46.0,0.0,1.2147763458251961,12.723059866333,0.0,4.0,1672497
6559,,2021-10-01,0,426.0,0.0,0.0,0.0,0.5,3.0,205941
6561,2013-09-12,2009-11-19,1,1393.0,0.0,0.0,0.0,0.0,4.0,325524
6562,2013-11-03,2013-11-03,1,0.0,0.0,0.0,0.0,0.0,32.0,277680
6565,2013-05-31,2009-05-02,1,1490.0,0.0,0.848128374195098,307.971550646018,1.3333333333333333,6.0,1582861
6569,2015-04-08,1983-05-09,1,11657.0,5043.678716036034,-63.749354343891284,4686.463529636336,15.0,25.0,205941
6576,2017-02-16,2010-10-05,1,2326.0,0.0,3.0228577669143677,33.57830103638172,0.0,4.0,72035
6581,2012-09-17,2012-09-17,1,0.0,67.17567662843067,6.105102807617186,132.55131161890026,0.3333333333333333,7.0,731053
6585,2014-12-16,2003-05-28,1,4220.0,1273.05602954328,66.79930047910207,441.70544455697546,7.333333333333333,18.0,1564
6586,2013-08-10,1984-02-13,1,10771.0,15182.08894643787,-281.2177017380713,14871.814637900523,0.6666666666666666,4.0,93870
6599,2016-09-14,2012-08-05,1,1501.0,127.04437528153267,-5.17856465554238,14.63433377809526,0.3333333333333333,8.0,57445
6608,2013-10-31,1985-10-05,1,10253.0,0.0,0.0,0.0,0.0,4.0,325524
6623,2017-05-16,2006-01-06,1,4148.0,0.0,14.13449170088767,59.849498954033855,0.3333333333333333,6.0,2693579
6630,,2010-03-24,0,4635.0,0.0,-4.83621900451184,4.006799744319918,0.0,1.0,70802
6632,2016-02-22,2011-08-25,1,1642.0,643.13736240826,-58.0230155476817,3832.1468862206457,4.666666666666667,27.0,506128
6633,2018-03-20,1996-06-24,1,7939.0,0.0,-94.38014961922167,953.845065005994,0.0,10.0,205941
6635,2016-06-06,1994-10-13,1,7907.0,253.072631792744,26.498657573723857,591.6542258716345,3.0,7.0,1582861
6655,2013-07-30,2009-09-17,1,1412.0,0.0,0.0,0.0,0.0,4.0,278208
6657,2016-12-15,2014-08-28,1,840.0,0.0,0.0,0.0,0.0,14.0,2693579
6661,2013-03-13,2011-12-04,1,465.0,0.0,0.0,6.94591340968608,0.0,4.0,616660
6665,2013-04-22,1998-04-28,1,5473.0,118.16270558706918,-1.1574510052681006,29.882068266916257,0.8333333333333334,22.0,1672497
6670,2013-07-10,2002-10-06,1,3930.0,0.0,21.14779521422386,427.57877701234827,0.0,11.0,976561
6671,2014-02-24,2008-03-04,1,2183.0,0.0,9.462455002212533,84.32205023028848,0.16666666666666666,8.0,161283
6676,2017-03-30,1997-11-28,1,7062.0,0.0,0.0,0.4245374927997589,0.0,4.0,683825
6681,2016-06-06,2012-03-20,1,1539.0,0.0,0.599356844830512,11.22614953587056,0.0,16.0,73041
6688,2014-07-23,2014-07-23,1,0.0,0.0,-2.52016727621556,22.4189248525858,0.3333333333333333,1.0,189263
6696,,2002-01-15,0,7625.0,0.0,0.0,1.154378891849518,0.0,3.0,2693579
6703,,2022-06-01,0,183.0,0.0,0.0,0.0,0.3333333333333333,1.0,441417
6704,2015-09-28,2011-11-21,1,1407.0,24.2307801347971,-3.1177420886755,12.35248623893262,0.3333333333333333,7.0,1672497
6708,2016-10-31,2000-10-25,1,5850.0,476.7232311061409,-19.91714738721846,46.731374564909935,0.0,16.0,117034
6711,2014-12-22,2013-11-19,1,398.0,0.0,0.0,0.0,0.0,4.0,72035
6723,,2015-12-24,0,2534.0,0.0,0.0,0.0,0.0,9.0,89028
6726,2017-06-27,2004-06-21,1,4754.0,0.0,18.690706299805626,38.028788250422494,0.0,5.0,160362
6732,2015-08-06,2012-11-12,1,997.0,0.0,0.0,0.0,0.0,12.0,10563
6734,2015-10-12,2015-10-12,1,0.0,0.0,13.228359985017764,135.39744870483878,0.0,4.0,14304
6738,2015-07-14,2005-02-03,1,3813.0,0.0,99.34520247664447,1638.769100733734,0.0,4.0,148058
6742,2015-05-22,2012-09-19,1,975.0,0.0,0.0,0.0,0.0,8.0,1355224
6746,2016-04-25,1993-06-05,1,8360.0,0.0,44.11902362174975,383.43562618155477,9.333333333333334,56.0,2693579
6756,2013-04-23,2007-10-26,1,2006.0,28.097420854727417,0.796175377869606,13.20359902422428,0.5,6.0,9404
6758,2013-01-08,1996-08-13,1,5992.0,0.0,27.57758624031548,259.80557323212605,0.5,4.0,969407
6760,2017-04-01,2011-03-24,1,2200.0,168.06208512252567,14.43691313495636,36.018230339050376,0.5,6.0,241023
6775,2018-06-25,2013-11-27,1,1671.0,0.0,0.0,0.0,0.0,12.0,2693579
6787,2014-11-17,2004-06-09,1,3813.0,0.0,4.863257533741001,112.31615067591659,1.0,20.0,83074
6791,2016-08-22,2015-01-10,1,590.0,0.0,0.0,0.0,0.0,4.0,1582861
6796,2019-12-19,2011-03-29,1,3187.0,0.0,0.0,0.0,0.0,7.0,683825
6798,2014-07-24,2009-09-18,1,1770.0,346.0341230418678,-41.41107553234106,149.6758923318862,1.6666666666666667,12.0,232469
6804,2018-01-10,2009-10-15,1,3009.0,0.0,0.26240289845466597,7.0496841811657,0.0,7.0,2083
6806,2015-08-06,2008-11-21,1,2449.0,0.0,4.429315483808509,48.268783925438,0.0,8.0,122082
6812,2014-10-20,2003-03-25,1,4227.0,0.0,11.805243019819262,215.97271606469138,1.0,4.0,1355224
6823,2015-07-08,1986-06-27,1,10603.0,0.0,-9.514222143363938,145.92060158915532,0.0,4.0,138951
6825,2016-11-10,2009-12-21,1,2516.0,0.0,41.144755137181264,326.548536571908,2.1666666666666665,8.0,544636
6826,2015-02-23,1990-08-13,1,8960.0,0.0,18.114210060262685,588.6372444283013,3.6666666666666665,4.0,81186
6827,,2013-03-21,0,3542.0,0.0,0.0,0.0,0.0,4.0,25273
6829,2017-01-02,2012-05-06,1,1702.0,0.0,0.0,0.0,0.0,4.0,969407
6830,2013-10-07,1990-10-16,1,8392.0,0.0,-15.16205677399636,311.29256860918997,0.0,4.0,1440632
6831,2014-05-20,2005-09-30,1,3154.0,0.0,53.13940366363524,398.87380725228775,3.6666666666666665,4.0,544636
6833,2015-09-28,2012-01-10,1,1357.0,140.34134974801535,-6.81689112746716,71.1003261604786,0.0,6.0,57445
6844,2016-03-29,2008-07-15,1,2814.0,0.0,2.1529872673273003,32.2070872545004,2.0,4.0,19497
6845,,2016-09-16,0,2267.0,0.0,0.0,129.2391944974184,0.5,11.0,257566
6855,2016-08-25,1969-03-26,1,17319.0,2002.0556918656218,9.494889713764044,1156.5967281145338,6.333333333333333,10.0,75514
6867,2013-11-04,2013-11-04,1,0.0,456.01837571497754,44.823711022377,181.69404471550016,0.8333333333333334,8.0,1672497
6903,2013-07-23,2007-03-30,1,2307.0,0.0,0.0,1.8254031372070318,0.0,4.0,974432
6907,2021-06-21,2015-02-19,1,2314.0,0.0,14.107809261894221,31.761483322167397,0.5,6.0,5623
6909,2013-11-21,2007-04-13,1,2414.0,20.034412486155816,3.246592335987092,7.0714665102005,0.0,4.0,1061022
6910,2016-06-21,2015-09-04,1,291.0,0.0,0.0,0.0,0.0,7.0,40123
6912,2017-01-17,2007-03-21,1,3590.0,0.0,0.0,507.4439154862642,0.0,4.0,1440632
6914,2018-01-10,2007-05-15,1,3893.0,0.0,-78.01712671725758,786.702716243838,4.666666666666667,7.0,183200
6917,2017-01-17,2013-12-19,1,1125.0,0.0,0.0,0.0,0.0,6.0,1435311
6919,2009-12-29,2009-02-26,1,306.0,0.0,0.0,0.0,10.0,22.0,13875
6922,2013-03-07,2011-05-01,1,676.0,0.0,0.0,0.0,0.0,12.0,198469
6924,2014-02-25,2009-02-03,1,1848.0,0.0,0.0,0.0,0.0,4.0,316913
6928,2014-12-22,2010-09-20,1,1554.0,20.9647570922375,5.278301924252523,45.48391302552225,0.0,1.0,581759
6929,2015-10-03,1995-08-22,1,7347.0,0.0,0.0,40.694988012313836,0.0,1.0,40596
6931,2014-02-06,2005-01-03,1,3321.0,443.6855225039919,12.965723298072806,63.624926640939705,1.0,4.0,275222
6932,2013-09-17,2009-08-13,1,1496.0,101.15998598539834,-18.095952561187737,90.72697936775674,1.8333333333333333,8.0,488571
6934,2014-09-15,2012-05-10,1,858.0,0.0,0.0,0.0,0.0,7.0,272593
6940,2016-12-12,2006-01-17,1,3982.0,359.36781188209835,38.66997489092349,256.091588218856,2.0,6.0,56896
6941,2018-08-10,1994-03-11,1,8918.0,0.0,-32.17955013418198,17.25220683469773,0.5,15.0,434685
6944,2015-06-30,2012-04-05,1,1181.0,0.0,0.0,0.0,0.0,10.0,35304
6953,2015-04-14,2011-01-27,1,1538.0,0.0,-3.4000979526281383,61.4810922984838,0.5,12.0,2693579
6960,2013-05-23,2002-03-15,1,4087.0,0.0,16.373160945367808,507.16665881919863,4.833333333333333,24.0,1582861
6962,2013-10-15,2011-06-15,1,853.0,921.4284654987667,1.6247091019868862,253.70134770114402,1.0,1.0,116517
6963,2016-12-07,2010-07-14,1,2338.0,0.0,0.0,1.071090332055092,0.0,4.0,731053
6967,2016-10-03,2016-10-03,1,0.0,0.0,0.0,0.0,0.0,7.0,9377
6974,2014-06-17,2007-02-21,1,2673.0,1836.0078286269882,19.52390044100282,77.22134365797046,2.6666666666666665,10.0,16519
6980,,2022-03-09,0,267.0,0.0,0.0,0.0,0.3333333333333333,1.0,506128
6991,,2022-10-01,0,61.0,0.0,0.0,0.0,0.3333333333333333,1.0,354654
6993,2015-02-16,2012-10-23,1,846.0,0.0,0.0,0.0,0.0,1.0,2693579
7001,2013-10-06,2006-10-30,1,2533.0,0.0,0.0,0.0,0.0,4.0,19229
7002,2014-08-13,2014-08-13,1,0.0,0.0,-38.6531380017042,191.12643014266501,5.666666666666667,4.0,183200
7005,,2008-09-15,0,5190.0,0.0,0.0,0.0,0.3333333333333333,1.0,81186
7010,2017-07-02,2013-11-15,1,1325.0,0.0,0.0,7.6201607960939395,0.16666666666666666,16.0,316913
7011,2017-06-27,2011-04-11,1,2269.0,19.128220716993,-8.031451393222799,7.29469845952988,0.0,4.0,254003
7016,2015-10-19,2012-11-26,1,1057.0,0.0,0.0,0.0,0.0,26.0,2693579
7023,2020-08-25,2001-08-28,1,6937.0,0.0,-0.11446529710292822,49.045398085474964,0.0,4.0,328760
7027,2014-12-08,2014-12-08,1,0.0,0.0,-2.8451171622276403,9.524804801988608,0.0,7.0,205941
7032,2014-03-24,2014-03-24,1,0.0,0.0,9.18476970961094,54.18375215342054,0.0,8.0,544636
7038,2016-11-08,2016-11-08,1,0.0,0.0,3.5800965936660765,122.24041143183699,0.16666666666666666,7.0,56351
7043,2014-02-06,2011-08-28,1,893.0,0.0,0.0,0.0,0.0,4.0,354654
7048,2014-05-27,2005-07-03,1,3250.0,268.901121992886,109.97713133080019,1578.1167935857768,0.16666666666666666,8.0,8516
7072,2015-02-23,2011-05-16,1,1379.0,4.56226513709625,-9.830108221912372,8.55241808512212,0.16666666666666666,1.0,80991
7085,2014-01-04,2010-08-03,1,1250.0,0.0,0.0,0.0,0.0,4.0,11874
7087,2017-12-18,2002-08-29,1,5590.0,0.0,0.0,14.69473764896394,0.0,7.0,1582861
7088,2017-06-02,2007-06-26,1,3629.0,128.93324271357065,17.227716208457842,324.5500191670418,3.1666666666666665,14.0,16383
7099,2016-09-13,2011-10-20,1,1790.0,0.0,1.8625586324930183,157.2657152109148,6.833333333333333,8.0,95188
7101,2016-01-20,2016-01-20,1,0.0,0.0,-14.387577741813661,30.4059354085922,1.0,7.0,2693579
7107,2016-09-29,1995-07-02,1,7760.0,0.0,0.0,49.92521338117122,0.0,7.0,19229
7112,2014-09-15,2012-11-04,1,680.0,0.0,0.0,0.0,0.0,10.0,1435311
7114,2015-05-19,2008-07-04,1,2510.0,16.657424405217167,-14.91870058557988,36.61129947364331,1.1666666666666667,12.0,51118
7122,2014-08-09,2007-06-26,1,2601.0,0.0,-6.231128470754628,37.0970132118225,0.16666666666666666,4.0,316913
7125,2013-11-03,2012-07-19,1,472.0,0.0,0.0,0.0,0.0,4.0,441417
7135,2017-06-10,2006-09-22,1,3914.0,50.50057313646867,45.966143848752964,565.7937533943652,0.0,7.0,272593
7137,2016-11-24,2016-11-24,1,0.0,0.0,0.0,0.0,0.0,11.0,2693579
7143,2017-04-09,2010-01-14,1,2642.0,0.0,0.08894391644001001,26.499013608551017,0.0,4.0,731053
7145,,2009-02-17,0,5035.0,0.0,0.0,0.06180499751567842,0.0,1.0,205941
7147,2015-06-30,2012-05-24,1,1132.0,0.0,13.56510307667256,65.850368413353,1.0,4.0,1582861
7158,2015-08-06,2014-04-09,1,484.0,0.0,0.0,0.0,0.0,4.0,1582861
7160,2014-12-06,2010-02-02,1,1768.0,0.0,13.94871018667222,62.94580382332792,0.0,7.0,1125128
7166,2013-11-28,1996-05-28,1,6393.0,0.0,0.0,784.5653732902524,0.0,4.0,189263
7170,2018-01-16,2011-05-05,1,2448.0,0.0,2.30182515780926,11.10750044338704,0.0,4.0,974432
7181,,2017-05-30,0,2011.0,0.0,0.0,0.0,0.3333333333333333,3.0,272593
7183,2017-06-20,1982-07-04,1,12770.0,0.0,0.0,189.0175775249242,0.0,6.0,62705
7184,2016-11-03,2010-06-15,1,2333.0,0.0,-0.787726255321502,792.9411614297635,0.0,4.0,552924
7189,2013-06-17,2009-01-26,1,1603.0,0.0,3.703543308806418,29.232047435808205,0.0,4.0,448388
7193,2014-03-07,2002-01-02,1,4447.0,0.0,13.227849841260902,10.735547563099875,0.0,1.0,161283
7197,2018-10-15,2001-03-12,1,6426.0,0.0,-50.62583438272473,1691.7300313257467,19.5,41.0,552924
7204,2016-08-08,2013-06-11,1,1154.0,0.0,-6.752099072885519,6.361887140274041,0.3333333333333333,6.0,2693579
7206,2015-10-27,2015-10-27,1,0.0,16.95833452129367,-1.7166656712532,14.01096109182834,0.16666666666666666,10.0,6626
7208,2017-01-19,1999-10-13,1,6308.0,0.0,41.81305490534309,170.03946387765404,0.0,1.0,267025
7211,,2021-05-10,0,570.0,0.0,0.0,0.0,0.3333333333333333,1.0,133799
7225,2019-12-13,1988-12-19,1,11316.0,0.0,0.0,1476.1997040415276,0.0,6.0,1440632
7226,2016-06-29,2012-12-12,1,1295.0,0.0,-0.5894585889101002,76.4162305152654,1.1666666666666667,21.0,95188
7231,2014-05-06,2008-01-16,1,2302.0,0.0,-4.163433303284639,93.27015847392077,0.0,4.0,552924
7240,2016-09-21,2013-09-04,1,1113.0,0.0,0.31112495212555,7.22139516372682,0.0,4.0,173934
7243,2014-03-11,1969-10-02,1,16231.0,0.0,-74.84793621282583,1112.4913987625368,3.0,24.0,268772
7251,2014-10-03,1992-03-13,1,8239.0,0.0,89.95080066914554,792.8248894769192,0.0,7.0,138951
7261,2012-04-16,2012-04-16,1,0.0,0.0,0.0,0.0,0.0,13.0,278208
7267,2016-10-17,2014-11-03,1,714.0,0.0,0.0,0.0,0.0,4.0,166697
7271,2013-11-20,2011-06-28,1,876.0,0.0,0.0,0.0,0.0,10.0,2693579
7274,2014-03-20,2006-07-18,1,2802.0,0.0,33.06629923310279,440.3963941552638,0.0,4.0,969407
7280,2014-11-27,1987-11-14,1,9875.0,0.0,22.21905755794045,161.0133126962186,0.0,6.0,19853
7282,2015-09-04,1968-01-01,1,17413.0,0.0,-13.003951173877756,150.8188057744742,0.0,4.0,719969
7283,2016-09-13,2013-08-30,1,1110.0,0.0,0.0,0.0,0.0,4.0,1125128
7301,,2005-08-15,0,6317.0,0.0,0.0,0.0,1.3333333333333333,1.0,55470
7302,2015-11-19,2012-08-03,1,1203.0,124.04546762975066,2.2135482126236,2095.0007792807833,0.6666666666666666,17.0,203312
7305,2016-03-14,2003-05-22,1,4680.0,13.924446204801399,0.6178059382677081,53.89368026065828,0.0,23.0,444490
7308,2011-10-19,2011-10-19,1,0.0,0.0,-29.56326341404914,566.9530981698988,2.1666666666666665,8.0,319442
7309,2013-11-03,2008-02-06,1,2097.0,0.0,46.1296142099142,308.42647346785077,0.0,7.0,731053
7313,2009-01-29,2009-01-29,1,0.0,0.0,0.0,0.0,0.0,12.0,93320
7321,2016-03-31,2010-02-12,1,2239.0,96.6420030032,0.7652386025428761,55.497638923311214,0.3333333333333333,1.0,519602
7323,2015-10-03,2010-10-21,1,1808.0,54.242273509979334,-20.54495998437404,26.915679362702384,1.0,24.0,1582861
7324,2015-10-27,2015-10-27,1,0.0,0.0,17.800550995612138,52.888194209218,0.0,6.0,169392
7330,2016-07-06,1997-05-29,1,6978.0,0.0,18.687958837151523,81.1015124833107,0.0,6.0,1582861
7333,2017-06-20,2007-01-22,1,3802.0,0.0,0.0,16.28590124003888,0.0,1.0,552924
7338,2016-11-14,2015-03-25,1,600.0,0.0,0.0,0.0,0.0,9.0,1582861
7340,,2013-01-01,0,3621.0,0.0,0.0,0.0,4.0,1.0,13875
7344,2015-09-22,2012-01-17,1,1344.0,0.0,0.0,0.0,0.0,4.0,62705
7347,2016-04-25,2011-10-18,1,1651.0,0.0,0.0,0.0,0.0,4.0,325524
7353,2013-09-07,1998-03-16,1,5654.0,0.0,11.669278641891486,141.44818761439302,0.3333333333333333,4.0,122048
7359,2017-11-20,2011-08-19,1,2285.0,0.0,0.593288804984092,2.34749806702137,0.0,4.0,40596
7363,2013-08-10,2002-12-04,1,3902.0,0.0,62.93522013437754,1403.4420618886948,7.0,12.0,18459
7364,2014-12-05,2011-07-04,1,1250.0,0.0,0.0,0.0,0.0,1.0,200820
7365,2013-09-12,2008-12-09,1,1738.0,432.8983856746357,3.2954401947975,110.25596374332922,3.0,5.0,53530
7374,2014-06-23,2004-09-22,1,3561.0,450.72264020776765,22.650912611150737,349.0599856826542,1.0,32.0,73343
7380,2014-06-10,1994-08-26,1,7228.0,24.96560484886167,16.884063297057235,866.0277133839602,0.8333333333333334,11.0,110952
7384,2015-06-15,2009-02-09,1,2317.0,316.76868888270866,23.46786901812552,188.4778650985958,12.666666666666666,9.0,1140078
7385,2013-12-23,1969-10-28,1,16127.0,0.0,6.740558402872088,26.76513652319909,0.0,4.0,223768
7386,2015-01-10,2007-02-15,1,2886.0,0.0,6.019594195866643,1454.050732593702,3.0,7.0,1582861
7390,2017-11-05,2004-12-28,1,4695.0,0.0,4.497554035258368,396.96166712536797,0.3333333333333333,4.0,1582861
7393,2017-10-31,2009-02-17,1,3178.0,0.0,-0.80270254020691,6.15827856941224,0.0,4.0,31814
7401,2014-11-24,2009-12-29,1,1791.0,0.0,0.0,0.854894358348848,0.0,4.0,122048
7405,2017-12-19,1968-01-01,1,18250.0,0.0,0.0,20.371051977443678,0.0,7.0,133799
7411,2014-10-06,2008-02-20,1,2420.0,0.0,6.518803811073312,44.622325417113295,0.0,4.0,4660
7415,2015-03-25,1996-09-05,1,6775.0,70718.57645027072,421.9570640575659,32638.325600561024,120.5,1.0,24063
7420,2015-11-13,1998-04-28,1,6408.0,0.0,10.594727502608304,4336.757323290492,2.8333333333333335,1.0,19853
7431,2013-11-12,2004-06-02,1,3450.0,0.0,15.04095805611612,82.80752801046367,0.0,6.0,56351
7437,2014-07-30,2006-10-08,1,2852.0,185.47033798043,25.381327691340456,340.00679446146484,1.3333333333333333,3.0,180786
7439,2013-08-04,2009-09-07,1,1427.0,44.455381249865006,1.180243322968484,13.40301277809144,0.0,8.0,1672497
7441,2014-01-09,2012-06-09,1,579.0,0.0,0.0,0.0,0.0,15.0,731053
7442,2018-05-06,2012-09-26,1,2048.0,0.0,0.0,0.0,0.0,7.0,316913
7443,,2014-10-20,0,2964.0,0.0,0.0,310.0475031876564,0.6666666666666666,8.0,75514
7451,2015-03-30,2002-04-23,1,4724.0,0.0,-0.8272086023092182,20.3242261162281,2.0,33.0,1435311
7458,2018-03-19,2010-01-28,1,2972.0,0.0,0.0,0.0,0.0,4.0,189297
7459,2013-12-24,2006-02-11,1,2873.0,0.0,5.340514103817944,82.51958403446673,0.0,4.0,132435
7464,2013-04-11,2009-12-02,1,1226.0,7.06086273701985,0.6437802323102961,14.302416549324999,0.0,6.0,903151
7468,,2021-12-01,0,365.0,0.0,0.0,0.0,0.3333333333333333,1.0,95188
7469,2015-07-22,2002-11-14,1,4633.0,334.765280642391,40.22611576278213,309.6132784213306,10.166666666666666,16.0,62705
7470,2015-10-22,1995-11-20,1,7276.0,0.0,4.6093649595260615,62.624761079263706,3.0,4.0,1435311
7474,2014-10-23,2014-10-23,1,0.0,0.0,279.0249490234376,1006.5940402095788,10.0,13.0,1507576
7480,2015-06-16,2002-12-31,1,4550.0,0.0,-39.02932326629151,803.751134081816,10.333333333333334,3.0,974432
7496,2017-03-13,2012-11-19,1,1575.0,0.0,0.0,0.0,0.0,4.0,8985
